FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
171130;0000;12;;;
171201;0000;8;;;
171202;0000;9;;;
171203;0000;6;;;
171204;0000;9;;;
171205;0000;10;;;
171206;0000;10;;;
171207;0000;16;;;
171208;0000;7;;;
171209;0000;10;;;
171210;0000;12;;;
171211;0000;6;;;
171212;0000;6;;;
171213;0000;4;;;
171214;0000;8;;;
171215;0000;13;;;
171216;0000;7;;;
171217;0000;6;;;
171218;0000;11;;;
171219;0000;13;;;
171220;0000;10;;;
171221;0000;9;;;
171222;0000;10;;;
171223;0000;9;;;
171224;0000;10;;;
171225;0000;12;;;
171226;0000;5;;;
171227;0000;7;;;
171228;0000;7;;;
171229;0000;7;;;
171230;0000;8;;;
171231;0000;8;;;
180101;0000;12;;;
180102;0000;8;;;
180103;0000;9;;;
180104;0000;6;;;
180105;0000;7;;;
180106;0000;13;;;
180107;0000;11;;;
180108;0000;7;;;
180109;0000;7;;;
180110;0000;9;;;
180111;0000;6;;;
180112;0000;9;;;
180113;0000;7;;;
180114;0000;8;;;
180115;0000;8;;;
180116;0000;9;;;
180117;0000;9;;;
180118;0000;12;;;
180119;0000;10;;;
180120;0000;7;;;
180121;0000;8;;;
180122;0000;8;;;
180123;0000;10;;;
180124;0000;11;;;
180125;0000;12;;;
180126;0000;9;;;
180127;0000;10;;;
180128;0000;9;;;
180129;0000;13;;;
180130;0000;9;;;
180131;0000;11;;;
180201;0000;13;;;
180202;0000;10;;;
180203;0000;12;;;
180204;0000;11;;;
180205;0000;11;;;
180206;0000;8;;;
180207;0000;6;;;
180208;0000;9;;;
180209;0000;;;8;
180210;0000;;;10;
180211;0000;13;;;
180212;0000;13;;;
180213;0000;14;;;
180214;0000;9;;;
180215;0000;16;;;
180216;0000;13;;;
180217;0000;10;;;
180218;0000;8;;;
180219;0000;8;;;
180220;0000;7;;;
180221;0000;12;;;
180222;0000;7;;;
180223;0000;8;;;
180224;0000;7;;;
180225;0000;6;;;
180226;0000;7;;;
180227;0000;7;;;
180228;0000;11;;;
180301;0000;10;;;
180302;0000;8;;;
180303;0000;6;;;
180304;0000;7;;;
180305;0000;10;;;
180306;0000;13;;;
180307;0000;10;;;
180308;0000;9;;;
180309;0000;9;;;
180310;0000;7;;;
180311;0000;17;;;
180312;0000;11;;;
180313;0000;9;;;
180314;0000;10;;;
180315;0000;9;;;
180316;0000;7;;;
180317;0000;7;;;
180318;0000;4;;;
180319;0000;8;;;
180320;0000;10;;;
180321;0000;10;;;
180322;0000;6;;;
180323;0000;7;;;
180324;0000;9;;;
180325;0000;15;;;
180326;0000;9;;;
180327;0000;13;;;
180328;0000;12;;;
180329;0000;19;;;
180330;0000;13;;;
180331;0000;12;;;
180401;0000;10;;;
180402;0000;8;;;
180403;0000;11;;;
180404;0000;19;;;
180405;0000;15;;;
180406;0000;11;;;
180407;0000;10;;;
180408;0000;7;;;
180409;0000;9;;;
180410;0000;7;;;
180411;0000;5;;;
180412;0000;6;;;
180413;0000;8;;;
180414;0000;10;;;
180415;0000;25;;;
180416;0000;20;;;
180417;0000;14;;;
180418;0000;12;;;
180419;0000;14;;;
180420;0000;22;;;
180421;0000;19;;;
180422;0000;11;;;
180423;0000;13;;;
180424;0000;14;;;
180425;0000;17;;;
180426;0000;13;;;
180427;0000;10;;;
180428;0000;15;;;
180429;0000;;;;
180430;0000;21;;;
180501;0000;21;;;
180502;0000;10;;;
180503;0000;11;;;
180504;0000;16;;;
180505;0000;24;;;
180506;0000;15;;;
180507;0000;8;;;
180508;0000;12;;;
180509;0000;19;;;
180510;0000;9;;;
180511;0000;17;;;
180512;0000;27;;;
180513;0000;27;;;
180514;0000;14;;;
180515;0000;12;;;
180516;0000;16;;;
180517;0000;8;;;
180518;0000;8;;;
180519;0000;16;;;
180520;0000;16;;;
180521;0000;16;;;
180522;0000;21;;;
180523;0000;30;;;
180524;0000;40;;;
180525;0000;41;;;
180526;0000;27;;;
180527;0000;29;;;
180528;0000;23;;;
180529;0000;12;;;
180530;0000;5;;;
180531;0000;6;;;
180601;0000;14;;;
180602;0000;17;;;
180603;0000;15;;;
180604;0000;20;;;
180605;0000;25;;;
180606;0000;13;;;
180607;0000;13;;;
180608;0000;23;;;
180609;0000;13;;;
180610;0000;6;;;
180611;0000;9;;;
180612;0000;9;;;
180613;0000;14;;;
180614;0000;19;;;
180615;0000;31;;;
180616;0000;33;;;
180617;0000;33;;;
180618;0000;28;;;
180619;0000;20;;;
180620;0000;34;;;
180621;0000;26;;;
180622;0000;15;;;
180623;0000;30;;;
180624;0000;32;;;
180625;0000;24;;;
180626;0000;25;;;
180627;0000;20;;;
180628;0000;15;;;
180629;0000;21;;;
180630;0000;14;;;
180701;0000;21;;;
180702;0000;11;;;
180703;0000;9;;;
180704;0000;6;;;
180705;0000;6;;;
180706;0000;7;;;
180707;0000;9;;;
180708;0000;20;;;
180709;0000;20;;;
180710;0000;15;;;
180711;0000;19;;;
180712;0000;33;;;
180713;0000;33;;;
180714;0000;16;;;
180715;0000;9;;;
180716;0000;15;;;
180717;0000;10;;;
180718;0000;8;;;
180719;0000;13;;;
180720;0000;11;;;
180721;0000;18;;;
180722;0000;10;;;
180723;0000;15;;;
180724;0000;19;;;
180725;0000;23;;;
180726;0000;27;;;
180727;0000;25;;;
180728;0000;10;;;
180729;0000;12;;;
180730;0000;15;;;
180731;0000;19;;;
180801;0000;25;;;
180802;0000;31;;;
180803;0000;15;;;
180804;0000;27;;;
180805;0000;26;;;
180806;0000;22;;;
180807;0000;10;;;
180808;0000;8;;;
180809;0000;19;;;
180810;0000;35;;;
180811;0000;35;;;
180812;0000;23;;;
180813;0000;11;;;
180814;0000;7;;;
180815;0000;18;;;
180816;0000;23;;;
180817;0000;20;;;
180818;0000;7;;;
180819;0000;9;;;
180820;0000;12;;;
180821;0000;26;;;
180822;0000;;;;
180823;0000;;;;
180824;0000;;;;
180825;0000;;;5;
180826;0000;17;;;
180827;0000;14;;;
180828;0000;22;;;
180829;0000;21;;;
180830;0000;22;;;
180831;0000;13;;;
180901;0000;13;;;
180902;0000;10;;;
180903;0000;8;;;
180904;0000;17;;;
180905;0000;8;;;
180906;0000;10;;;
180907;0000;11;;;
180908;0000;13;;;
180909;0000;17;;;
180910;0000;19;;;
180911;0000;17;;;
180912;0000;12;;;
180913;0000;12;;;
180914;0000;13;;;
180915;0000;7;;;
180916;0000;8;;;
180917;0000;8;;;
180918;0000;8;;;
180919;0000;9;;;
180920;0000;13;;;
180921;0000;13;;;
180922;0000;16;;;
180923;0000;6;;;
180924;0000;8;;;
180925;0000;11;;;
180926;0000;15;;;
180927;0000;13;;;
180928;0000;14;;;
180929;0000;8;;;
180930;0000;8;;;
181001;0000;9;;;
181002;0000;11;;;
181003;0000;9;;;
181004;0000;21;;;
181005;0000;7;;;
181006;0000;10;;;
181007;0000;12;;;
181008;0000;9;;;
181009;0000;7;;;
181010;0000;11;;;
181011;0000;9;;;
181012;0000;8;;;
181013;0000;7;;;
181014;0000;8;;;
181015;0000;8;;;
181016;0000;8;;;
181017;0000;7;;;
181018;0000;5;;;
181019;0000;4;;;
181020;0000;2;;;
181021;0000;2;;;
181022;0000;4;;;
181023;0000;6;;;
181024;0000;7;;;
181025;0000;7;;;
181026;0000;8;;;
181027;0000;8;;;
181028;0000;8;;;
181029;0000;11;;;
181030;0000;7;;;
181031;0000;5;;;
181101;0000;6;;;
181102;0000;6;;;
181103;0000;6;;;
181104;0000;6;;;
181105;0000;8;;;
181106;0000;14;;;
181107;0000;13;;;
181108;0000;12;;;
181109;0000;8;;;
181110;0000;6;;;
181111;0000;5;;;
181112;0000;7;;;
181113;0000;5;;;
181114;0000;6;;;
181115;0000;6;;;
181116;0000;6;;;
181117;0000;5;;;
181118;0000;6;;;
181119;0000;12;;;
181120;0000;6;;;
181121;0000;7;;;
181122;0000;5;;;
181123;0000;11;;;
181124;0000;10;;;
181125;0000;9;;;
181126;0000;11;;;
181127;0000;8;;;
181128;0000;9;;;
181129;0000;9;;;
181130;0000;17;;;
181201;0000;15;;;
181202;0000;8;;;
181203;0000;9;;;
181204;0000;6;;;
181205;0000;8;;;
181206;0000;11;;;
181207;0000;8;;;
181208;0000;8;;;
181209;0000;6;;;
181210;0000;9;;;
181211;0000;7;;;
181212;0000;5;;;
181213;0000;6;;;
181214;0000;7;;;
181215;0000;16;;;
181216;0000;10;;;
181217;0000;9;;;
181218;0000;13;;;
181219;0000;13;;;
181220;0000;5;;;
181221;0000;13;;;
181222;0000;7;;;
181223;0000;10;;;
181224;0000;17;;;
181225;0000;12;;;
181226;0000;8;;;
181227;0000;6;;;
181228;0000;8;;;
181229;0000;6;;;
181230;0000;4;;;
181231;0000;8;;;
190101;0000;9;;;
190102;0000;16;;;
190103;0000;21;;;
190104;0000;19;;;
190105;0000;12;;;
190106;0000;8;;;
190107;0000;9;;;
190108;0000;4;;;
190109;0000;6;;;
190110;0000;7;;;
190111;0000;7;;;
190112;0000;6;;;
190113;0000;6;;;
190114;0000;7;;;
190115;0000;7;;;
190116;0000;8;;;
190117;0000;9;;;
190118;0000;16;;;
190119;0000;12;;;
190120;0000;13;;;
190121;0000;11;;;
190122;0000;11;;;
190123;0000;13;;;
190124;0000;12;;;
190125;0000;12;;;
190126;0000;16;;;
190127;0000;15;;;
190128;0000;18;;;
190129;0000;12;;;
190130;0000;9;;;
190131;0000;17;;;
190201;0000;11;;;
190202;0000;13;;;
190203;0000;13;;;
190204;0000;11;;;
190205;0000;12;;;
190206;0000;19;;;
190207;0000;15;;;
190208;0000;14;;;
190209;0000;;;10;
190210;0000;;;1;
190211;0000;;;3;
190212;0000;10;;;
190213;0000;9;;;
190214;0000;;;8;
190215;0000;;;;
190216;0000;;;;
190217;0000;;;;
190218;0000;;;;
190219;0000;14;;;
190220;0000;;15;;
190221;0000;5;;;
190222;0000;6;;;
190223;0000;7;;;
190224;0000;11;;;
190225;0000;10;;;
190226;0000;11;;;
190227;0000;16;;;
190228;0000;16;;;
190301;0000;9;;;
190302;0000;14;;;
190303;0000;10;;;
190304;0000;11;;;
190305;0000;9;;;
190306;0000;12;;;
190307;0000;7;;;
190308;0000;7;;;
190309;0000;10;;;
190310;0000;7;;;
190311;0000;10;;;
190312;0000;12;;;
190313;0000;19;;;
190314;0000;18;;;
190315;0000;12;;;
190316;0000;11;;;
190317;0000;10;;;
190318;0000;11;;;
190319;0000;7;;;
190320;0000;16;;;
190321;0000;18;;;
190322;0000;21;;;
190323;0000;22;;;
190324;0000;17;;;
190325;0000;18;;;
190326;0000;22;;;
190327;0000;17;;;
190328;0000;13;;;
190329;0000;15;;;
190330;0000;27;;;
190331;0000;10;;;
190401;0000;15;;;
190402;0000;26;;;
190403;0000;17;;;
190404;0000;14;;;
190405;0000;11;;;
190406;0000;17;;;
190407;0000;22;;;
190408;0000;19;;;
190409;0000;13;;;
190410;0000;14;;;
190411;0000;21;;;
190412;0000;15;;;
190413;0000;13;;;
190414;0000;17;;;
190415;0000;14;;;
190416;0000;64;;;
190417;0000;47;;;
190418;0000;30;;;
190419;0000;26;;;
190420;0000;9;;;
190421;0000;10;;;
190422;0000;13;;;
190423;0000;24;;;
190424;0000;23;;;
190425;0000;14;;;
190426;0000;10;;;
190427;0000;17;;;
190428;0000;20;;;
190429;0000;14;;;
190430;0000;20;;;
190501;0000;21;;;
190502;0000;20;;;
190503;0000;;;13;
190504;0000;11;;;
190505;0000;13;;;
190506;0000;18;;;
190507;0000;11;;;
190508;0000;18;;;
190509;0000;11;;;
190510;0000;9;;;
190511;0000;18;;;
190512;0000;18;;;
190513;0000;23;;;
190514;0000;41;;;
190515;0000;23;;;
190516;0000;16;;;
190517;0000;13;;;
190518;0000;7;;;
190519;0000;11;;;
190520;0000;14;;;
190521;0000;10;;;
190522;0000;19;;;
190523;0000;28;;;
190524;0000;37;;;
190525;0000;35;;;
190526;0000;9;;;
190527;0000;15;;;
190528;0000;17;;;
190529;0000;17;;;
190530;0000;9;;;
190531;0000;9;;;
190601;0000;16;;;
190602;0000;15;;;
190603;0000;16;;;
190604;0000;23;;;
190605;0000;27;;;
190606;0000;11;;;
190607;0000;6;;;
190608;0000;15;;;
190609;0000;20;;;
190610;0000;17;;;
190611;0000;17;;;
190612;0000;10;;;
190613;0000;;;12;
190614;0000;11;;;
190615;0000;4;;;
190616;0000;14;;;
190617;0000;11;;;
190618;0000;4;;;
190619;0000;16;;;
190620;0000;22;;;
190621;0000;16;;;
190622;0000;36;;;
190623;0000;24;;;
190624;0000;15;;;
190625;0000;8;;;
190626;0000;12;;;
190627;0000;12;;;
190628;0000;12;;;
190629;0000;;;;
190630;0000;;;;
190701;0000;;;;
190702;0000;;;8;
190703;0000;21;;;
190704;0000;16;;;
190705;0000;31;;;
190706;0000;21;;;
190707;0000;12;;;
190708;0000;14;;;
190709;0000;15;;;
190710;0000;26;;;
190711;0000;34;;;
190712;0000;30;;;
190713;0000;26;;;
190714;0000;14;;;
190715;0000;28;;;
190716;0000;23;;;
190717;0000;17;;;
190718;0000;23;;;
190719;0000;23;;;
190720;0000;26;;;
190721;0000;8;;;
190722;0000;7;;;
190723;0000;13;;;
190724;0000;27;;;
190725;0000;18;;;
190726;0000;21;;;
190727;0000;32;;;
190728;0000;28;;;
190729;0000;16;;;
190730;0000;9;;;
190731;0000;8;;;
190801;0000;5;;;
190802;0000;11;;;
190803;0000;23;;;
190804;0000;25;;;
190805;0000;20;;;
190806;0000;14;;;
190807;0000;7;;;
190808;0000;12;;;
190809;0000;13;;;
190810;0000;21;;;
190811;0000;11;;;
190812;0000;7;;;
190813;0000;17;;;
190814;0000;16;;;
190815;0000;11;;;
190816;0000;8;;;
190817;0000;14;;;
190818;0000;15;;;
190819;0000;22;;;
190820;0000;18;;;
190821;0000;17;;;
190822;0000;22;;;
190823;0000;18;;;
190824;0000;19;;;
190825;0000;14;;;
190826;0000;12;;;
190827;0000;12;;;
190828;0000;13;;;
190829;0000;9;;;
190830;0000;9;;;
190831;0000;12;;;
190901;0000;14;;;
190902;0000;13;;;
190903;0000;14;;;
190904;0000;14;;;
190905;0000;8;;;
190906;0000;9;;;
190907;0000;8;;;
190908;0000;3;;;
190909;0000;3;;;
190910;0000;6;;;
190911;0000;6;;;
190912;0000;9;;;
190913;0000;13;;;
190914;0000;9;;;
190915;0000;7;;;
190916;0000;5;;;
190917;0000;8;;;
190918;0000;11;;;
190919;0000;8;;;
190920;0000;7;;;
190921;0000;14;;;
190922;0000;11;;;
190923;0000;15;;;
190924;0000;17;;;
190925;0000;18;;;
190926;0000;12;;;
190927;0000;5;;;
190928;0000;10;;;
190929;0000;9;;;
190930;0000;4;;;
191001;0000;5;;;
191002;0000;5;;;
191003;0000;6;;;
191004;0000;8;;;
191005;0000;9;;;
191006;0000;8;;;
191007;0000;8;;;
191008;0000;17;;;
191009;0000;17;;;
191010;0000;13;;;
191011;0000;14;;;
191012;0000;16;;;
191013;0000;16;;;
191014;0000;7;;;
191015;0000;9;;;
191016;0000;10;;;
191017;0000;6;;;
191018;0000;8;;;
191019;0000;8;;;
191020;0000;12;;;
191021;0000;10;;;
191022;0000;14;;;
191023;0000;14;;;
191024;0000;10;;;
191025;0000;9;;;
191026;0000;8;;;
191027;0000;5;;;
191028;0000;5;;;
191029;0000;6;;;
191030;0000;9;;;
191031;0000;7;;;
191101;0000;4;;;
191102;0000;7;;;
191103;0000;9;;;
191104;0000;10;;;
191105;0000;20;;;
191106;0000;10;;;
191107;0000;13;;;
191108;0000;13;;;
191109;0000;16;;;
191110;0000;11;;;
191111;0000;6;;;
191112;0000;6;;;
191113;0000;7;;;
191114;0000;8;;;
191115;0000;35;;;
191116;0000;84;;;
191117;0000;64;;;
191118;0000;36;;;
191119;0000;19;;;
191120;0000;13;;;
191121;0000;11;;;
191122;0000;8;;;
191123;0000;7;;;
191124;0000;8;;;
191125;0000;7;;;
191126;0000;9;;;
191127;0000;20;;;
191128;0000;14;;;
191129;0000;5;;;
191130;0000;11;;;
191201;0000;11;;;
191202;0000;8;;;
191203;0000;11;;;
191204;0000;15;;;
191205;0000;14;;;
191206;0000;10;;;
191207;0000;7;;;
191208;0000;9;;;
191209;0000;9;;;
191210;0000;5;;;
191211;0000;5;;;
191212;0000;13;;;
191213;0000;12;;;
191214;0000;8;;;
191215;0000;8;;;
191216;0000;11;;;
191217;0000;14;;;
191218;0000;9;;;
191219;0000;7;;;
191220;0000;6;;;
191221;0000;17;;;
191222;0000;12;;;
191223;0000;12;;;
191224;0000;6;;;
191225;0000;8;;;
191226;0000;9;;;
191227;0000;11;;;
191228;0000;7;;;
191229;0000;9;;;
191230;0000;14;;;
191231;0000;15;;;
200101;0000;11;;;
200102;0000;9;;;
200103;0000;9;;;
200104;0000;13;;;
200105;0000;12;;;
200106;0000;7;;;
200107;0000;8;;;
200108;0000;7;;;
200109;0000;6;;;
200110;0000;9;;;
200111;0000;;;11;
200112;0000;;;11;
200113;0000;;;6;
200114;0000;7;;;
200115;0000;13;;;
200116;0000;19;;;
200117;0000;14;;;
200118;0000;11;;;
200119;0000;8;;;
200120;0000;10;;;
200121;0000;8;;;
200122;0000;;;5;
200123;0000;7;;;
200124;0000;7;;;
200125;0000;17;;;
200126;0000;11;;;
200127;0000;13;;;
200128;0000;13;;;
200129;0000;10;;;
200130;0000;13;;;
200131;0000;14;;;
200201;0000;11;;;
200202;0000;12;;;
200203;0000;7;;;
200204;0000;8;;;
200205;0000;9;;;
200206;0000;7;;;
200207;0000;10;;;
200208;0000;12;;;
200209;0000;12;;;
200210;0000;10;;;
200211;0000;9;;;
200212;0000;11;;;
200213;0000;13;;;
200214;0000;17;;;
200215;0000;11;;;
200216;0000;9;;;
200217;0000;6;;;
200218;0000;13;;;
200219;0000;13;;;
200220;0000;13;;;
200221;0000;11;;;
200222;0000;11;;;
200223;0000;15;;;
200224;0000;12;;;
200225;0000;13;;;
200226;0000;13;;;
200227;0000;11;;;
200228;0000;14;;;
200229;0000;12;;;
200301;0000;10;;;
200302;0000;7;;;
200303;0000;10;;;
200304;0000;11;;;
200305;0000;13;;;
200306;0000;15;;;
200307;0000;16;;;
200308;0000;12;;;
200309;0000;14;;;
200310;0000;12;;;
200311;0000;9;;;
200312;0000;9;;;
200313;0000;5;;;
200314;0000;8;;;
200315;0000;11;;;
200316;0000;10;;;
200317;0000;10;;;
200318;0000;13;;;
200319;0000;;;8;
200320;0000;;;;
200321;0000;8;;;
200322;0000;7;;;
200323;0000;7;;;
200324;0000;7;;;
200325;0000;7;;;
200326;0000;8;;;
200327;0000;8;;;
200328;0000;9;;;
200329;0000;9;;;
200330;0000;11;;;
200331;0000;11;;;
200401;0000;13;;;
200402;0000;21;;;
200403;0000;22;;;
200404;0000;17;;;
200405;0000;14;;;
200406;0000;13;;;
200407;0000;16;;;
200408;0000;20;;;
200409;0000;11;;;
200410;0000;8;;;
200411;0000;14;;;
200412;0000;15;;;
200413;0000;13;;;
200414;0000;19;;;
200415;0000;28;;;
200416;0000;26;;;
200417;0000;13;;;
200418;0000;12;;;
200419;0000;9;;;
200420;0000;15;;;
200421;0000;17;;;
200422;0000;17;;;
200423;0000;7;;;
200424;0000;7;;;
200425;0000;7;;;
200426;0000;5;;;
200427;0000;5;;;
200428;0000;5;;;
200429;0000;9;;;
200430;0000;12;;;
200501;0000;17;;;
200502;0000;9;;;
200503;0000;11;;;
200504;0000;13;;;
200505;0000;13;;;
200506;0000;15;;;
200507;0000;15;;;
200508;0000;23;;;
200509;0000;27;;;
200510;0000;9;;;
200511;0000;10;;;
200512;0000;16;;;
200513;0000;21;;;
200514;0000;18;;;
200515;0000;18;;;
200516;0000;18;;;
200517;0000;13;;;
200518;0000;17;;;
200519;0000;16;;;
200520;0000;10;;;
200521;0000;9;;;
200522;0000;11;;;
200523;0000;21;;;
200524;0000;21;;;
200525;0000;13;;;
200526;0000;15;;;
200527;0000;21;;;
200528;0000;17;;;
200529;0000;22;;;
200530;0000;33;;;
200531;0000;27;;;
200601;0000;20;;;
200602;0000;23;;;
200603;0000;7;;;
200604;0000;13;;;
200605;0000;20;;;
200606;0000;35;;;
200607;0000;29;;;
200608;0000;16;;;
200609;0000;25;;;
200610;0000;15;;;
200611;0000;15;;;
200612;0000;7;;;
200613;0000;14;;;
200614;0000;19;;;
200615;0000;10;;;
200616;0000;12;;;
200617;0000;8;;;
200618;0000;19;;;
200619;0000;15;;;
200620;0000;10;;;
200621;0000;15;;;
200622;0000;19;;;
200623;0000;;;;
200624;0000;;;;
200625;0000;;;3;
200626;0000;;;6;
200627;0000;34;;;
200628;0000;27;;;
200629;0000;10;;;
200630;0000;17;;;
200701;0000;16;;;
200702;0000;16;;;
200703;0000;21;;;
200704;0000;14;;;
200705;0000;8;;;
200706;0000;11;;;
200707;0000;15;;;
200708;0000;12;;;
200709;0000;14;;;
200710;0000;12;;;
200711;0000;14;;;
200712;0000;22;;;
200713;0000;26;;;
200714;0000;21;;;
200715;0000;19;;;
200716;0000;16;;;
200717;0000;15;;;
200718;0000;11;;;
200719;0000;8;;;
200720;0000;7;;;
200721;0000;6;;;
200722;0000;6;;;
200723;0000;11;;;
200724;0000;13;;;
200725;0000;15;;;
200726;0000;19;;;
200727;0000;10;;;
200728;0000;16;;;
200729;0000;25;;;
200730;0000;21;;;
200731;0000;21;;;
200801;0000;22;;;
200802;0000;17;;;
200803;0000;10;;;
200804;0000;18;;;
200805;0000;12;;;
200806;0000;4;;;
200807;0000;14;;;
200808;0000;24;;;
200809;0000;9;;;
200810;0000;5;;;
200811;0000;8;;;
200812;0000;13;;;
200813;0000;18;;;
200814;0000;7;;;
200815;0000;8;;;
200816;0000;16;;;
200817;0000;12;;;
200818;0000;14;;;
200819;0000;9;;;
200820;0000;23;;;
200821;0000;27;;;
200822;0000;26;;;
200823;0000;6;;;
200824;0000;11;;;
200825;0000;9;;;
200826;0000;5;;;
200827;0000;7;;;
200828;0000;8;;;
200829;0000;9;;;
200830;0000;7;;;
200831;0000;12;;;
200901;0000;12;;;
200902;0000;14;;;
200903;0000;16;;;
200904;0000;18;;;
200905;0000;9;;;
200906;0000;16;;;
200907;0000;12;;;
200908;0000;10;;;
200909;0000;11;;;
200910;0000;8;;;
200911;0000;8;;;
200912;0000;13;;;
200913;0000;10;;;
200914;0000;17;;;
200915;0000;14;;;
200916;0000;16;;;
200917;0000;17;;;
200918;0000;11;;;
200919;0000;16;;;
200920;0000;14;;;
200921;0000;18;;;
200922;0000;19;;;
200923;0000;;;;
200924;0000;16;;;
200925;0000;9;;;
200926;0000;5;;;
200927;0000;11;;;
200928;0000;16;;;
200929;0000;4;;;
200930;0000;5;;;
201001;0000;6;;;
201002;0000;9;;;
201003;0000;6;;;
201004;0000;7;;;
201005;0000;12;;;
201006;0000;7;;;
201007;0000;12;;;
201008;0000;8;;;
201009;0000;;;;
201010;0000;11;;;
201011;0000;11;;;
201012;0000;16;;;
201013;0000;18;;;
201014;0000;8;;;
201015;0000;12;;;
201016;0000;3;;;
201017;0000;8;;;
201018;0000;11;;;
201019;0000;9;;;
201020;0000;9;;;
201021;0000;13;;;
201022;0000;11;;;
201023;0000;7;;;
201024;0000;;;;
201025;0000;;;;
201026;0000;;;;
201027;0000;10;;;
201028;0000;7;;;
201029;0000;14;;;
201030;0000;14;;;
201031;0000;16;;;
201101;0000;11;;;
201102;0000;12;;;
201103;0000;10;;;
201104;0000;6;;;
201105;0000;11;;;
201106;0000;17;;;
201107;0000;16;;;
201108;0000;11;;;
201109;0000;9;;;
201110;0000;10;;;
201111;0000;5;;;
201112;0000;8;;;
201113;0000;7;;;
201114;0000;7;;;
201115;0000;12;;;
201116;0000;11;;;
201117;0000;9;;;
201118;0000;9;;;
201119;0000;7;;;
201120;0000;4;;;
201121;0000;6;;;
201122;0000;10;;;
201123;0000;7;;;
201124;0000;6;;;
201125;0000;8;;;
201126;0000;15;;;
201127;0000;14;;;
201128;0000;6;;;
201129;0000;8;;;
201130;0000;12;;;
201201;0000;14;;;
201202;0000;7;;;
201203;0000;10;;;
201204;0000;15;;;
201205;0000;10;;;
201206;0000;12;;;
201207;0000;12;;;
201208;0000;9;;;
201209;0000;9;;;
201210;0000;8;;;
201211;0000;8;;;
201212;0000;11;;;
201213;0000;7;;;
201214;0000;14;;;
201215;0000;10;;;
201216;0000;19;;;
201217;0000;15;;;
201218;0000;6;;;
201219;0000;6;;;
201220;0000;7;;;
201221;0000;13;;;
201222;0000;12;;;
201223;0000;9;;;
201224;0000;13;;;
201225;0000;12;;;
201226;0000;7;;;
201227;0000;4;;;
201228;0000;7;;;
201229;0000;6;;;
201230;0000;6;;;
201231;0000;17;;;
210101;0000;14;;;
210102;0000;11;;;
210103;0000;;;;
210104;0000;;;;
210105;0000;17;;;
210106;0000;20;;;
210107;0000;17;;;
210108;0000;10;;;
210109;0000;12;;;
210110;0000;6;;;
210111;0000;8;;;
210112;0000;18;;;
210113;0000;16;;;
210114;0000;15;;;
210115;0000;35;;;
210116;0000;51;;;
210117;0000;100;;;
210118;0000;14;;;
210119;0000;15;;;
210120;0000;12;;;
210121;0000;13;;;
210122;0000;9;;;
210123;0000;10;;;
210124;0000;11;;;
210125;0000;10;;;
210126;0000;18;;;
210127;0000;17;;;
210128;0000;12;;;
210129;0000;13;;;
210130;0000;7;;;
210131;0000;9;;;
210201;0000;8;;;
210202;0000;11;;;
210203;0000;11;;;
210204;0000;12;;;
210205;0000;7;;;
210206;0000;10;;;
210207;0000;9;;;
210208;0000;10;;;
210209;0000;12;;;
210210;0000;11;;;
210211;0000;6;;;
210212;0000;10;;;
210213;0000;7;;;
210214;0000;;;;
210215;0000;;;;
210216;0000;14;;;
210217;0000;10;;;
210218;0000;7;;;
210219;0000;15;;;
210220;0000;16;;;
210221;0000;;;;
210222;0000;;;;
210223;0000;18;;;
210224;0000;19;;;
210225;0000;16;;;
210226;0000;15;;;
210227;0000;13;;;
210228;0000;16;;;
210301;0000;20;;;
210302;0000;8;;;
210303;0000;11;;;
210304;0000;17;;;
210305;0000;10;;;
210306;0000;7;;;
210307;0000;11;;;
210308;0000;18;;;
210309;0000;16;;;
210310;0000;12;;;
210311;0000;10;;;
210312;0000;16;;;
210313;0000;11;;;
210314;0000;13;;;
210315;0000;7;;;
210316;0000;8;;;
210317;0000;;;6;
210318;0000;;;1;
210319;0000;;;;
210320;0000;8;;;
210321;0000;5;;;
210322;0000;;;;
210323;0000;74;;;
210324;0000;12;;;
210325;0000;8;;;
210326;0000;13;;;
210327;0000;22;;;
210328;0000;14;;;
210329;0000;9;;;
210330;0000;9;;;
210331;0000;17;;;
210401;0000;14;;;
210402;0000;15;;;
210403;0000;26;;;
210404;0000;16;;;
210405;0000;13;;;
210406;0000;6;;;
210407;0000;7;;;
210408;0000;6;;;
210409;0000;5;;;
210410;0000;8;;;
210411;0000;10;;;
210412;0000;14;;;
210413;0000;16;;;
210414;0000;12;;;
210415;0000;15;;;
210416;0000;16;;;
210417;0000;10;;;
210418;0000;12;;;
210419;0000;11;;;
210420;0000;5;;;
210421;0000;6;;;
210422;0000;7;;;
210423;0000;10;;;
210424;0000;14;;;
210425;0000;19;;;
210426;0000;;;32;
210427;0000;31;;;
210428;0000;28;;;
210429;0000;29;;;
210430;0000;20;;;
210501;0000;13;;;
210502;0000;12;;;
210503;0000;6;;;
210504;0000;9;;;
210505;0000;10;;;
210506;0000;16;;;
210507;0000;16;;;
210508;0000;9;;;
210509;0000;9;;;
210510;0000;14;;;
210511;0000;22;;;
210512;0000;26;;;
210513;0000;26;;;
210514;0000;28;;;
210515;0000;40;;;
210516;0000;48;;;
210517;0000;37;;;
210518;0000;19;;;
210519;0000;7;;;
210520;0000;9;;;
210521;0000;6;;;
210522;0000;7;;;
210523;0000;13;;;
