FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
100204;0000;;;47,8167;
100205;0000;;;;
100206;0000;;;35,7849;
100207;0000;;;27,6523;
100208;0000;;;45,3616;
100209;0000;;;44,077;
100210;0000;;;41,4189;
100211;0000;;;48,9756;
100212;0000;;;59,1456;
100213;0000;;;75,8053;
100214;0000;;;49,3571;
100215;0000;;;52,3768;
100216;0000;;;50,8452;
100217;0000;;;43,062;
100218;0000;;;37,2509;
100219;0000;;;;
100220;0000;;;51,9612;
100221;0000;;;36,3903;
100222;0000;;;36,0648;
100223;0000;;;41,5276;
100224;0000;;;44,3378;
100225;0000;;;38,1187;
100226;0000;;;45,6548;
100227;0000;;;;
100228;0000;;;;
100301;0000;;;;
100302;0000;;;;
100303;0000;;;;
100304;0000;;;42,3618;
100305;0000;;;32,5803;
100306;0000;;;46,8101;
100307;0000;;;24,9845;
100308;0000;;;55,1949;
100309;0000;;;51,0005;
100310;0000;;;48,3585;
100311;0000;;;41,4906;
100312;0000;;;42,6;
100313;0000;;;42,4329;
100314;0000;;;36,2404;
100315;0000;;;;
100316;0000;;;;
100317;0000;;;;
100318;0000;;;35,7825;
100319;0000;;;42,1273;
100320;0000;;;36,0852;
100321;0000;;;29,6118;
100322;0000;;;42,5364;
100323;0000;;;55,8221;
100324;0000;;;58,2666;
100325;0000;;;47,4084;
100326;0000;;;46,4147;
100327;0000;;;42,8743;
100328;0000;;;27,8719;
100329;0000;;;49,9001;
100330;0000;;;66,1974;
100331;0000;;;55,8814;
100401;0000;;;43,0869;
100402;0000;;;39,4688;
100403;0000;;;45,7649;
100404;0000;;;43,0529;
100405;0000;;;50,9539;
100406;0000;;;53,4293;
100407;0000;;;60,5423;
100408;0000;;;70,7924;
100409;0000;;;48,1469;
100410;0000;;;48,1;
100411;0000;;;58,0414;
100412;0000;;;61,1915;
100413;0000;;;60,7101;
100414;0000;;;82,8872;
100415;0000;;;60,4243;
100416;0000;;;;
100417;0000;;;;
100418;0000;;;;
100419;0000;;;;
100420;0000;;;50,3344;
100421;0000;;;45,5754;
100422;0000;;;57,5096;
100423;0000;;;58,5621;
100424;0000;;;41,6386;
100425;0000;;;34,8596;
100426;0000;;;82,3606;
100427;0000;;;69,1395;
100428;0000;;;84,4667;
100429;0000;;;108,668;
100430;0000;;;78,7264;
100501;0000;;;43,1973;
100502;0000;;;68,2233;
100503;0000;;;66,4052;
100504;0000;;;43,3416;
100505;0000;;;;
100506;0000;;;;
100507;0000;;;;
100508;0000;;;;
100509;0000;;;;
100510;0000;;;;
100511;0000;;;;
100512;0000;;;;
100513;0000;;;;
100514;0000;;;;
100515;0000;;;;
100516;0000;;;;
100517;0000;;;;
100518;0000;;;;
100519;0000;;;;
100520;0000;;;;
100521;0000;;;;
100522;0000;;;;
100523;0000;;;;
100524;0000;;;;
100525;0000;;;;
100526;0000;;;;
100527;0000;;;;
100528;0000;;;;
100529;0000;;;;
100530;0000;;;;
100531;0000;;;;
100601;0000;;;;
100602;0000;;;;
100603;0000;;;;
100604;0000;;;;
100605;0000;;;;
100606;0000;;;;
100607;0000;;;;
100608;0000;;;;
100609;0000;;;;
100610;0000;;;;
100611;0000;;;;
100612;0000;;;;
100613;0000;;;;
100614;0000;;;;
100615;0000;;;;
100616;0000;;;;
100617;0000;;;;
100618;0000;;;;
100619;0000;;;;
100620;0000;;;;
100621;0000;;;;
100622;0000;;;;
100623;0000;;;;
100624;0000;;;;
100625;0000;;;;
100626;0000;;;;
100627;0000;;;;
100628;0000;;;;
100629;0000;;;;
100630;0000;;;;
100701;0000;;;;
100702;0000;;;;
100703;0000;;;;
100704;0000;;;;
100705;0000;;;;
100706;0000;;;;
100707;0000;;;;
100708;0000;;;;
100709;0000;;;;
100710;0000;;;;
100711;0000;;;;
100712;0000;;;;
100713;0000;;;;
100714;0000;;;;
100715;0000;;;;
100716;0000;;;;
100717;0000;;;;
100718;0000;;;;
100719;0000;;;;
100720;0000;;;;
100721;0000;;;;
100722;0000;;;;
100723;0000;;;;
100724;0000;;;;
100725;0000;;;;
100726;0000;;;;
100727;0000;;;;
100728;0000;;;;
100729;0000;;;;
100730;0000;;;;
100731;0000;;;;
100801;0000;;;;
100802;0000;;;;
100803;0000;;;;
100804;0000;;;;
100805;0000;;;;
100806;0000;;;;
100807;0000;;;;
100808;0000;;;;
100809;0000;;;;
100810;0000;;;;
100811;0000;;;;
100812;0000;;;;
100813;0000;;;;
100814;0000;;;;
100815;0000;;;;
100816;0000;;;;
100817;0000;;;;
100818;0000;;;;
100819;0000;;;;
100820;0000;;;;
100821;0000;;;;
100822;0000;;;;
100823;0000;;;;
100824;0000;;;;
100825;0000;;;;
100826;0000;;;;
100827;0000;;;;
100828;0000;;;;
100829;0000;;;;
100830;0000;;;;
100831;0000;;;;
100901;0000;;;;
100902;0000;;;;
100903;0000;;;;
100904;0000;;;;
100905;0000;;;;
100906;0000;;;;
100907;0000;;;;
100908;0000;;;;
100909;0000;;;;
100910;0000;;;;
100911;0000;;;;
100912;0000;;;;
100913;0000;;;;
100914;0000;;;;
100915;0000;;;;
100916;0000;;;;
100917;0000;;;;
100918;0000;;;;
100919;0000;;;;
100920;0000;;;;
100921;0000;;;;
100922;0000;;;;
100923;0000;;;;
100924;0000;;;;
100925;0000;;;;
100926;0000;;;;
100927;0000;;;;
100928;0000;;;;
100929;0000;;;;
100930;0000;;;;
101001;0000;;;;
101002;0000;;;;
101003;0000;;;;
101004;0000;;;;
101005;0000;;;;
101006;0000;;;;
101007;0000;;;;
101008;0000;;;;
101009;0000;;;;
101010;0000;;;;
101011;0000;;;;
101012;0000;;;;
101013;0000;;;;
101014;0000;;;;
101015;0000;;;;
101016;0000;;;;
101017;0000;;;;
101018;0000;;;;
101019;0000;;;;
101020;0000;;;;
101021;0000;;;;
101022;0000;;;;
101023;0000;;;;
101024;0000;;;;
101025;0000;;;;
101026;0000;;;;
101027;0000;;;;
101028;0000;;;;
101029;0000;;;;
101030;0000;;;;
101031;0000;;;;
101101;0000;;;;
101102;0000;;;;
101103;0000;;;;
101104;0000;;;;
101105;0000;;;;
101106;0000;;;;
101107;0000;;;;
101108;0000;;;;
101109;0000;;;;
101110;0000;;;;
101111;0000;;;;
101112;0000;;;;
101113;0000;;;;
101114;0000;;;;
101115;0000;;;;
101116;0000;;;;
101117;0000;;;;
101118;0000;;;;
101119;0000;;;;
101120;0000;;;;
101121;0000;;;;
101122;0000;;;;
101123;0000;;;;
101124;0000;;;;
101125;0000;;;;
101126;0000;;;;
101127;0000;;;;
101128;0000;;;;
101129;0000;;;;
101130;0000;;;;
101201;0000;;;;
101202;0000;;;;
101203;0000;;;;
101204;0000;;;;
101205;0000;;;;
101206;0000;;;;
101207;0000;;;;
101208;0000;;;;
101209;0000;;;;
101210;0000;;;;
101211;0000;;;;
101212;0000;;;;
101213;0000;;;;
101214;0000;;;;
101215;0000;;;;
101216;0000;;;;
101217;0000;;;;
101218;0000;;;;
101219;0000;;;;
101220;0000;;;;
101221;0000;;;;
101222;0000;;;;
101223;0000;;;;
101224;0000;;;;
101225;0000;;;;
101226;0000;;;;
101227;0000;;;;
101228;0000;;;;
101229;0000;;;;
101230;0000;;;;
101231;0000;;;;
110101;0000;;;;
110102;0000;;;;
110103;0000;;;;
110104;0000;;;;
110105;0000;;;;
110106;0000;;;;
110107;0000;;;;
110108;0000;;;;
110109;0000;;;;
110110;0000;;;;
110111;0000;;;;
110112;0000;;;;
110113;0000;;;;
110114;0000;;;;
110115;0000;;;;
110116;0000;;;;
110117;0000;;;;
110118;0000;;;;
110119;0000;;;;
110120;0000;;;;
110121;0000;;;;
110122;0000;;;;
110123;0000;;;;
110124;0000;;;;
110125;0000;;;;
110126;0000;;;;
110127;0000;;;;
110128;0000;;;;
110129;0000;;;;
110130;0000;;;;
110131;0000;;;;
110201;0000;;;;
110202;0000;;;;
110203;0000;;;;
110204;0000;;;;
110205;0000;;;;
110206;0000;;;;
110207;0000;;;;
110208;0000;;;;
110209;0000;;;;
110210;0000;;;;
110211;0000;;;;
110212;0000;;;;
110213;0000;;;;
110214;0000;;;;
110215;0000;;;;
110216;0000;;;;
110217;0000;;;;
110218;0000;;;;
110219;0000;;;;
110220;0000;;;;
110221;0000;;;;
110222;0000;;;;
110223;0000;;;;
110224;0000;;;;
110225;0000;;;;
110226;0000;;;;
110227;0000;;;;
110228;0000;;;;
110301;0000;;;;
110302;0000;;;;
110303;0000;;;;
110304;0000;;;;
110305;0000;;;;
110306;0000;;;;
110307;0000;;;;
110308;0000;;;;
110309;0000;;;;
110310;0000;;;;
110311;0000;;;;
110312;0000;;;;
110313;0000;;;;
110314;0000;;;;
110315;0000;;;;
110316;0000;;;;
110317;0000;;;;
110318;0000;;;;
110319;0000;;;;
110320;0000;;;;
110321;0000;;;;
110322;0000;;;;
110323;0000;;;;
110324;0000;;;;
110325;0000;;;;
110326;0000;;;;
110327;0000;;;;
110328;0000;;;;
110329;0000;;;;
110330;0000;;;;
110331;0000;;;;
110401;0000;;;;
110402;0000;;;;
110403;0000;;;;
110404;0000;;;;
110405;0000;;;;
110406;0000;;;;
110407;0000;;;;
110408;0000;;;;
110409;0000;;;;
110410;0000;;;;
110411;0000;;;;
110412;0000;;;;
110413;0000;;;;
110414;0000;;;;
110415;0000;;;;
110416;0000;;;;
110417;0000;;;;
110418;0000;;;;
110419;0000;;;;
110420;0000;;;;
110421;0000;;;;
110422;0000;;;;
110423;0000;;;;
110424;0000;;;;
110425;0000;;;;
110426;0000;;;;
110427;0000;;;;
110428;0000;;;;
110429;0000;;;;
110430;0000;;;;
110501;0000;;;;
110502;0000;;;;
110503;0000;;;;
110504;0000;;;;
110505;0000;;;;
110506;0000;;;;
110507;0000;;;;
110508;0000;;;;
110509;0000;;;;
110510;0000;;;;
110511;0000;;;;
110512;0000;;;;
110513;0000;;;;
110514;0000;;;;
110515;0000;;;;
110516;0000;;;;
110517;0000;;;;
110518;0000;;;;
110519;0000;;;;
110520;0000;;;;
110521;0000;;;;
110522;0000;;;;
110523;0000;;;;
110524;0000;;;;
110525;0000;;;;
110526;0000;;;;
110527;0000;;;;
110528;0000;;;;
110529;0000;;;;
110530;0000;;;;
110531;0000;;;;
110601;0000;;;;
110602;0000;;;;
110603;0000;;;;
110604;0000;;;;
110605;0000;;;;
110606;0000;;;;
110607;0000;;;;
110608;0000;;;;
110609;0000;;;;
110610;0000;;;;
110611;0000;;;;
110612;0000;;;;
110613;0000;;;;
110614;0000;;;;
110615;0000;;;;
110616;0000;;;;
110617;0000;;;;
110618;0000;;;;
110619;0000;;;;
110620;0000;;;;
110621;0000;;;;
110622;0000;;;;
110623;0000;;;;
110624;0000;;;;
110625;0000;;;;
110626;0000;;;;
110627;0000;;;;
110628;0000;;;;
110629;0000;;;;
110630;0000;;;;
110701;0000;;;;
110702;0000;;;;
110703;0000;;;;
110704;0000;;;;
110705;0000;;;;
110706;0000;;;;
110707;0000;;;;
110708;0000;;;;
110709;0000;;;;
110710;0000;;;;
110711;0000;;;;
110712;0000;;;;
110713;0000;;;;
110714;0000;;;;
110715;0000;;;;
110716;0000;;;;
110717;0000;;;;
110718;0000;;;;
110719;0000;;;;
110720;0000;;;;
110721;0000;;;;
110722;0000;;;;
110723;0000;;;;
110724;0000;;;;
110725;0000;;;;
110726;0000;;;;
110727;0000;;;;
110728;0000;;;;
110729;0000;;;;
110730;0000;;;;
110731;0000;;;;
110801;0000;;;;
110802;0000;;;;
110803;0000;;;;
110804;0000;;;;
110805;0000;;;;
110806;0000;;;;
110807;0000;;;;
110808;0000;;;;
110809;0000;;;;
110810;0000;;;;
110811;0000;;;;
110812;0000;;;;
110813;0000;;;;
110814;0000;;;;
110815;0000;;;;
110816;0000;;;;
110817;0000;;;;
110818;0000;;;;
110819;0000;;;;
110820;0000;;;;
110821;0000;;;;
110822;0000;;;;
110823;0000;;;;
110824;0000;;;;
110825;0000;;;;
110826;0000;;;;
110827;0000;;;;
110828;0000;;;;
110829;0000;;;;
110830;0000;;;;
110831;0000;;;;
110901;0000;;;;
110902;0000;;;;
110903;0000;;;;
110904;0000;;;;
110905;0000;;;;
110906;0000;;;;
110907;0000;;;;
110908;0000;;;;
110909;0000;;;;
110910;0000;;;;
110911;0000;;;;
110912;0000;;;;
110913;0000;;;;
110914;0000;;;;
110915;0000;;;;
110916;0000;;;;
110917;0000;;;;
110918;0000;;;;
110919;0000;;;;
110920;0000;;;;
110921;0000;;;;
110922;0000;;;;
110923;0000;;;;
110924;0000;;;;
110925;0000;;;;
110926;0000;;;;
110927;0000;;;;
110928;0000;;;;
110929;0000;;;;
110930;0000;;;;
111001;0000;;;;
111002;0000;;;;
111003;0000;;;;
111004;0000;;;;
111005;0000;;;;
111006;0000;;;;
111007;0000;;;;
111008;0000;;;;
111009;0000;;;;
111010;0000;;;;
111011;0000;;;;
111012;0000;;;;
111013;0000;;;;
111014;0000;;;;
111015;0000;;;;
111016;0000;;;;
111017;0000;;;;
111018;0000;;;;
111019;0000;;;;
111020;0000;;;;
111021;0000;;;;
111022;0000;;;;
111023;0000;;;;
111024;0000;;;;
111025;0000;;;;
111026;0000;;;;
111027;0000;;;;
111028;0000;;;;
111029;0000;;;;
111030;0000;;;;
111031;0000;;;;
111101;0000;;;;
111102;0000;;;;
111103;0000;;;;
111104;0000;;;;
111105;0000;;;;
111106;0000;;;;
111107;0000;;;;
111108;0000;;;;
111109;0000;;;;
111110;0000;;;;
111111;0000;;;;
111112;0000;;;;
111113;0000;;;;
111114;0000;;;;
111115;0000;;;;
111116;0000;;;;
111117;0000;;;;
111118;0000;;;;
111119;0000;;;;
111120;0000;;;;
111121;0000;;;;
111122;0000;;;;
111123;0000;;;;
111124;0000;;;;
111125;0000;;;;
111126;0000;;;;
111127;0000;;;;
111128;0000;;;;
111129;0000;;;;
111130;0000;;;;
111201;0000;;;;
111202;0000;;;;
111203;0000;;;;
111204;0000;;;;
111205;0000;;;;
111206;0000;;;;
111207;0000;;;;
111208;0000;;;;
111209;0000;;;;
111210;0000;;;;
111211;0000;;;;
111212;0000;;;;
111213;0000;;;;
111214;0000;;;;
111215;0000;;;;
111216;0000;;;;
111217;0000;;;;
111218;0000;;;;
111219;0000;;;;
111220;0000;;;;
111221;0000;;;;
111222;0000;;;;
111223;0000;;;;
111224;0000;;;;
111225;0000;;;;
111226;0000;;;;
111227;0000;;;;
111228;0000;;;;
111229;0000;;;;
111230;0000;;;;
111231;0000;;;;
120101;0000;;;;
120102;0000;;;;
120103;0000;;;;
120104;0000;;;;
120105;0000;;;;
120106;0000;;;;
120107;0000;;;;
120108;0000;;;;
120109;0000;;;;
120110;0000;;;;
120111;0000;;;43,1466;
120112;0000;;;48,1391;
120113;0000;;;26,7291;
120114;0000;;;31,0079;
120115;0000;;;31,8787;
120116;0000;;;35,5808;
120117;0000;;;34,2133;
120118;0000;;;;
120119;0000;;;;
120120;0000;;;32,9279;
120121;0000;;;24,4237;
120122;0000;;;;
120123;0000;;;;
120124;0000;;;;
120125;0000;;;;
120126;0000;;;;
120127;0000;;;30,7533;
120128;0000;;;25,4591;
120129;0000;;;34,1071;
120130;0000;;;45,6375;
120131;0000;;;34,6016;
120201;0000;;;41,4816;
120202;0000;;;42,9726;
120203;0000;;;70,9474;
120204;0000;;;51,1791;
120205;0000;;;56,3766;
120206;0000;;;59,0474;
120207;0000;;;49,6358;
120208;0000;;;64,6337;
120209;0000;;;67,6207;
120210;0000;;;80,8441;
120211;0000;;;57,7195;
120212;0000;;;40,4991;
120213;0000;;;26,3383;
120214;0000;;;23,9925;
120215;0000;;;30,25;
120216;0000;;;31,1729;
120217;0000;;;25,82;
120218;0000;;;26,8112;
120219;0000;;;22,0079;
120220;0000;;;36,9108;
120221;0000;;;42,3041;
120222;0000;;;52,9187;
120223;0000;;;45,5658;
120224;0000;;;40,712;
120225;0000;;;38,427;
120226;0000;;;41,6116;
120227;0000;;;53,282;
120228;0000;;;36,9766;
120229;0000;;;58,8824;
120301;0000;;;40,467;
120302;0000;;;68,3469;
120303;0000;;;27,4208;
120304;0000;;;45,2337;
120305;0000;;;42,8266;
120306;0000;;;49,0041;
120307;0000;;;50,3991;
120308;0000;;;60,0353;
120309;0000;;;40,2804;
120310;0000;;;49,8954;
120311;0000;;;29,9678;
120312;0000;;;30,6975;
120313;0000;;;43,0133;
120314;0000;;;65,7224;
120315;0000;;;48,9341;
120316;0000;;;53,9341;
120317;0000;;;36,0058;
120318;0000;;;25,3525;
120319;0000;;;32,6908;
120320;0000;;;36,7154;
120321;0000;;;43,1966;
120322;0000;;;60,0416;
120323;0000;;;62,347;
120324;0000;;;65,4749;
120325;0000;;;50,6749;
120326;0000;;;44,4504;
120327;0000;;;46,0499;
120328;0000;;;28,4033;
120329;0000;;;35,3033;
120330;0000;;;67,9803;
120331;0000;;;56,1375;
120401;0000;;;65,3599;
120402;0000;;;53,967;
120403;0000;;;44,1071;
120404;0000;;;35,575;
120405;0000;;;73,4136;
120406;0000;;;71,3866;
120407;0000;;;46,0937;
120408;0000;;;53,0112;
120409;0000;;;43,4458;
120410;0000;;;48,3641;
120411;0000;;;55,092;
120412;0000;;;60,7945;
120413;0000;;;38,7278;
120414;0000;;;43,2374;
120415;0000;;;52,8158;
120416;0000;;;47,3138;
120417;0000;;;;
120418;0000;;;;
120419;0000;;;;
120420;0000;;;56,986;
120421;0000;;;74,0948;
120422;0000;;;73,644;
120423;0000;;;55,9783;
120424;0000;;;44,4791;
120425;0000;;;46,8016;
120426;0000;;;59,8724;
120427;0000;;;32,9595;
120428;0000;;;40,9796;
120429;0000;;;35,1008;
120430;0000;;;57,2187;
120501;0000;;;46,1129;
120502;0000;;;;
120503;0000;;;90,2374;
120504;0000;;;86,8015;
120505;0000;;;53,8712;
120506;0000;;;33,0312;
120507;0000;;;33,35;
120508;0000;;;43,4686;
120509;0000;;;35,6516;
120510;0000;;;47,1941;
120511;0000;;;69,6311;
120512;0000;;;51,6995;
120513;0000;;;45,4866;
120514;0000;;;54,1591;
120515;0000;;;70,4895;
120516;0000;;;42,237;
120517;0000;;;37,9569;
120518;0000;;;73,2761;
120519;0000;;;46,1646;
120520;0000;;;;
120521;0000;;;62,9721;
120522;0000;;;82,2911;
120523;0000;;;90,3368;
120524;0000;;;74,7307;
120525;0000;;;54,1237;
120526;0000;;;45,0887;
120527;0000;;;121,643;
120528;0000;;;62,512;
120529;0000;;;39,0175;
120530;0000;;;63,2108;
120531;0000;;;75,3857;
120601;0000;;;51,3786;
120602;0000;;;45,6245;
120603;0000;;;19,8896;
120604;0000;;;20,2704;
120605;0000;;;38,8841;
120606;0000;;;59,5682;
120607;0000;;;69,2737;
120608;0000;;;59,357;
120609;0000;;;48,8337;
120610;0000;;;63,8691;
120611;0000;;;65,2657;
120612;0000;;;27,7795;
120613;0000;;;56,8666;
120614;0000;;;59,7878;
120615;0000;;;54,6066;
120616;0000;;;39,6158;
120617;0000;;;27,8875;
120618;0000;;;;
120619;0000;;;;
120620;0000;;;;
120621;0000;;;;
120622;0000;;;;
120623;0000;;;;
120624;0000;;;;
120625;0000;;;;
120626;0000;;;;
120627;0000;;;;
120628;0000;;;;
120629;0000;;;47,9166;
120630;0000;;;47,557;
120701;0000;;;37,3254;
120702;0000;;;14,7925;
120703;0000;;;23,731;
120704;0000;;;;
120705;0000;;;;
120706;0000;;;;
120707;0000;;;;
120708;0000;;;;
120709;0000;;;;
120710;0000;;;;
120711;0000;;;;
120712;0000;;;;
120713;0000;;;;
120714;0000;;;;
120715;0000;;;;
120716;0000;;;;
120717;0000;;;;
120718;0000;;;;
120719;0000;;;;
120720;0000;;;;
120721;0000;;;;
120722;0000;;;;
120723;0000;;;;
120724;0000;;;;
120725;0000;;;;
120726;0000;;;;
120727;0000;;;;
120728;0000;;;;
120729;0000;;;;
120730;0000;;;;
120731;0000;;;;
120801;0000;;;;
120802;0000;;;;
120803;0000;;;;
120804;0000;;;;
120805;0000;;;;
120806;0000;;;;
120807;0000;;;;
120808;0000;;;;
120809;0000;;;;
120810;0000;;;;
120811;0000;;;;
120812;0000;;;;
120813;0000;;;;
120814;0000;;;;
120815;0000;;;;
120816;0000;;;;
120817;0000;;;;
120818;0000;;;;
120819;0000;;;;
120820;0000;;;;
120821;0000;;;;
120822;0000;;;;
120823;0000;;;;
120824;0000;;;;
120825;0000;;;;
120826;0000;;;;
120827;0000;;;;
120828;0000;;;;
120829;0000;;;;
120830;0000;;;;
120831;0000;;;;
120901;0000;;;;
120902;0000;;;;
120903;0000;;;;
120904;0000;;;;
120905;0000;;;;
120906;0000;;;;
120907;0000;;;;
120908;0000;;;;
120909;0000;;;;
120910;0000;;;;
120911;0000;;;;
120912;0000;;;;
120913;0000;;;;
120914;0000;;;;
120915;0000;;;;
120916;0000;;;;
120917;0000;;;;
120918;0000;;;;
120919;0000;;;;
120920;0000;;;;
120921;0000;;;;
120922;0000;;;;
120923;0000;;;;
120924;0000;;;;
120925;0000;;;;
120926;0000;;;;
120927;0000;;;;
120928;0000;;;;
120929;0000;;;;
120930;0000;;;;
121001;0000;;;;
121002;0000;;;;
121003;0000;;;;
121004;0000;;;;
121005;0000;;;;
121006;0000;;;;
121007;0000;;;;
121008;0000;;;;
121009;0000;;;;
121010;0000;;;;
121011;0000;;;;
121012;0000;;;;
121013;0000;;;;
121014;0000;;;;
121015;0000;;;;
121016;0000;;;;
121017;0000;;;;
121018;0000;;;;
121019;0000;;;;
121020;0000;;;;
121021;0000;;;;
121022;0000;;;;
121023;0000;;;;
121024;0000;;;;
121025;0000;;;;
121026;0000;;;;
121027;0000;;;;
121028;0000;;;;
121029;0000;;;;
121030;0000;;;;
121031;0000;;;;
121101;0000;;;;
121102;0000;;;;
121103;0000;;;;
121104;0000;;;;
121105;0000;;;;
121106;0000;;;;
121107;0000;;;;
121108;0000;;;;
121109;0000;;;;
121110;0000;;;;
121111;0000;;;;
121112;0000;;;;
121113;0000;;;;
121114;0000;;;;
121115;0000;;;;
121116;0000;;;;
121117;0000;;;;
121118;0000;;;;
121119;0000;;;;
121120;0000;;;;
121121;0000;;;;
121122;0000;;;;
121123;0000;;;;
121124;0000;;;;
121125;0000;;;;
121126;0000;;;;
121127;0000;;;;
121128;0000;;;;
121129;0000;;;;
121130;0000;;;;
121201;0000;;;;
121202;0000;;;;
121203;0000;;;;
121204;0000;;;;
121205;0000;;;;
121206;0000;;;;
121207;0000;;;;
121208;0000;;;;
121209;0000;;;;
121210;0000;;;;
121211;0000;;;;
121212;0000;;;;
121213;0000;;;;
121214;0000;;;;
121215;0000;;;;
121216;0000;;;;
121217;0000;;;;
121218;0000;;;;
121219;0000;;;;
121220;0000;;;;
121221;0000;;;;
121222;0000;;;;
121223;0000;;;;
121224;0000;;;;
121225;0000;;;;
121226;0000;;;;
121227;0000;;;;
121228;0000;;;;
121229;0000;;;;
121230;0000;;;;
121231;0000;;;;
130101;0000;;;;
130102;0000;;;;
130103;0000;;;;
130104;0000;;;;
130105;0000;;;;
130106;0000;;;;
130107;0000;;;;
130108;0000;;;;
130109;0000;;;;
130110;0000;;;;
130111;0000;;;;
130112;0000;;;;
130113;0000;;;;
130114;0000;;;;
130115;0000;;;;
130116;0000;;;;
130117;0000;;;;
130118;0000;;;;
130119;0000;;;;
130120;0000;;;;
130121;0000;;;;
130122;0000;;;;
130123;0000;;;;
130124;0000;;;;
130125;0000;;;;
130126;0000;;;;
130127;0000;;;;
130128;0000;;;;
130129;0000;;;;
130130;0000;;;;
130131;0000;;;;
130201;0000;;;;
130202;0000;;;;
130203;0000;;;;
130204;0000;;;;
130205;0000;;;;
130206;0000;;;;
130207;0000;;;;
130208;0000;;;;
130209;0000;;;;
130210;0000;;;;
130211;0000;;;;
130212;0000;;;;
130213;0000;;;;
130214;0000;;;;
130215;0000;;;;
130216;0000;;;;
130217;0000;;;;
130218;0000;;;;
130219;0000;;;;
130220;0000;;;;
130221;0000;;;;
130222;0000;;;;
130223;0000;;;;
130224;0000;;;;
130225;0000;;;;
130226;0000;;;;
130227;0000;;;;
130228;0000;;;;
130301;0000;;;;
130302;0000;;;;
130303;0000;;;;
130304;0000;;;;
130305;0000;;;;
130306;0000;;;;
130307;0000;;;;
130308;0000;;;;
130309;0000;;;;
130310;0000;;;;
130311;0000;;;;
130312;0000;;;;
130313;0000;;;;
130314;0000;;;;
130315;0000;;;;
130316;0000;;;;
130317;0000;;;;
130318;0000;;;;
130319;0000;;;;
130320;0000;;;;
130321;0000;;;;
130322;0000;;;;
130323;0000;;;;
130324;0000;;;;
130325;0000;;;;
130326;0000;;;;
130327;0000;;;;
130328;0000;;;;
130329;0000;;;;
130330;0000;;;;
130331;0000;;;;
130401;0000;;;;
130402;0000;;;;
130403;0000;;;;
130404;0000;;;;
130405;0000;;;;
130406;0000;;;;
130407;0000;;;;
130408;0000;;;;
130409;0000;;;;
130410;0000;;;;
130411;0000;;;;
130412;0000;;;;
130413;0000;;;;
130414;0000;;;;
130415;0000;;;;
130416;0000;;;;
130417;0000;;;;
130418;0000;;;;
130419;0000;;;;
130420;0000;;;;
130421;0000;;;;
130422;0000;;;;
130423;0000;;;;
130424;0000;;;;
130425;0000;;;;
130426;0000;;;;
130427;0000;;;;
130428;0000;;;;
130429;0000;;;;
130430;0000;;;;
130501;0000;44,4583;;;
130502;0000;46,0416;;;
130503;0000;60,2083;;;
130504;0000;44,4166;;;
130505;0000;41,875;;;
130506;0000;65,3999;;;
130507;0000;71,8333;;;
130508;0000;67,75;;;
130509;0000;69,5416;;;
130510;0000;61,5833;;;
130511;0000;50,7083;;;
130512;0000;38,5416;;;
130513;0000;45,2916;;;
130514;0000;54,2083;;;
130515;0000;55,5416;;;
130516;0000;;;;
130517;0000;68,3635;;;
130518;0000;59,5;;;
130519;0000;42,1666;;;
130520;0000;66,625;;;
130521;0000;65,4583;;;
130522;0000;97,9583;;;
130523;0000;99,9583;;;
130524;0000;86,0416;;;
130525;0000;81,9166;;;
130526;0000;63,5416;;;
130527;0000;;;;
130528;0000;;;;
130529;0000;;;;
130530;0000;;;;
130531;0000;;;;
130601;0000;;;;
130602;0000;;;;
130603;0000;;;;
130604;0000;;;;
130605;0000;70,5;;;
130606;0000;82,6521;;;
130607;0000;83,75;;;
130608;0000;73,625;;;
130609;0000;74,0833;;;
130610;0000;76,375;;;
130611;0000;68,2916;;;
130612;0000;87,2916;;;
130613;0000;87,75;;;
130614;0000;68,7916;;;
130615;0000;50,9166;;;
130616;0000;45,9583;;;
130617;0000;52,9583;;;
130618;0000;51,625;;;
130619;0000;50,9166;;;
130620;0000;56,625;;;
130621;0000;61,3333;;;
130622;0000;74,625;;;
130623;0000;72;;;
130624;0000;59,9583;;;
130625;0000;53;;;
130626;0000;65,5416;;;
130627;0000;;;;
130628;0000;;;;
130629;0000;;;;
130630;0000;;;;
130701;0000;;;;
130702;0000;;;;
130703;0000;;;;
130704;0000;;;;
130705;0000;;;;
130706;0000;;;;
130707;0000;;;;
130708;0000;;;;
130709;0000;;;;
130710;0000;;;;
130711;0000;;;;
130712;0000;;;;
130713;0000;;;;
130714;0000;;;;
130715;0000;;;;
130716;0000;;;;
130717;0000;;;;
130718;0000;;;;
130719;0000;;;;
130720;0000;;;;
130721;0000;;;;
130722;0000;;;;
130723;0000;;;;
130724;0000;;;;
130725;0000;;;;
130726;0000;;;;
130727;0000;;;;
130728;0000;;;;
130729;0000;;;;
130730;0000;;;;
130731;0000;;;;
130801;0000;;;;
130802;0000;;;;
130803;0000;;;;
130804;0000;;;;
130805;0000;;;;
130806;0000;;;;
130807;0000;;;;
130808;0000;;;;
130809;0000;;;;
130810;0000;;;;
130811;0000;;;;
130812;0000;;;;
130813;0000;;;;
130814;0000;;;;
130815;0000;;;;
